record_id,spent_on,organization,department,merchant,purpose,amount_krw,source_hash,source_location,repeats,expense_id,expense_amount_krw
5e2e0badec13c07d-table1-R15,2026-01-14,ulsan-ulju,,명성한우삼겹살,다운2지구 내부도로 준공 관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,400000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R15,,,
5e2e0badec13c07d-table1-R16,2026-01-15,ulsan-ulju,,미진돌곱창,정책자문위원회 업무 협의를 위한 관계자 만찬 간담회 개최 경비 지급,157000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R16,,,
5e2e0badec13c07d-table1-R17,2026-01-16,ulsan-ulju,,율리전복밥,정기분 등록면허세 납부 홍보 논의를 위한 관계자 오찬 간담회 개최 경비 지급,140000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R17,,,
5e2e0badec13c07d-table1-R18,2026-01-19,ulsan-ulju,,미담영양돌솥밥,부군수 일정 수행 직원 격려 오찬 간담회 개최 경비 지급,84000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R18,,,
5e2e0badec13c07d-table1-R19,2026-01-19,ulsan-ulju,,중국성,산불피해지 복원 관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,223000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R19,,,
5e2e0badec13c07d-table1-R20,2026-01-20,ulsan-ulju,,해동복국,산불피해지역 관련 업무협의 추진 직원 격려 오찬 간담회 개최 경비 지급,129000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R20,,,
5e2e0badec13c07d-table1-R21,2026-01-20,ulsan-ulju,,개인(성명 비공개),축의·부의금 지출[축수산과 ],50000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R21,,,
5e2e0badec13c07d-table1-R22,2026-01-20,ulsan-ulju,,뚜레주르,산불피해지역 관련 업무 추진 국회 방문 간식구입,225000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R22,,,
5e2e0badec13c07d-table1-R23,2026-01-21,ulsan-ulju,,노방촌,유니세프 아동친화도시인증 관련 논의를 위한 관계자 오찬 간담회 및 차담회 개최 경비 지급,157000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R23,,,
5e2e0badec13c07d-table1-R24,2026-01-22,ulsan-ulju,,조옥,문화예술 거버넌스 구축관련 사업 논의를 위한 관계자 만찬 간담회 개최 경비 지급,271000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R24,,,
5e2e0badec13c07d-table1-R25,2026-01-23,ulsan-ulju,,일식당해,울주 인공지능 교육센터 조성관련 협의를 위한 관계자 만찬 간담회 개최 경비 지급,483000,5e2e0badec13c07d32010ff8072fa774d3b2f88c99dbbf1eeb6460f1ca661459,table1:R25,,,
